cod_inst,instituicao,tcb,uf,sistema_atribuido,ultimo_trimestre,carteira_real
7320890,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE,b3S,SC,Cresol,202603,2.7228627e+08
50735161,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO,b3S,MT,Cresol,202603,2.4291586e+08
4565791,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA,b3S,RS,Cresol,202603,2.38535e+08
5425526,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO,b3S,SC,Cresol,202603,2.3308067e+08
5269976,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL MAIS,b3S,SC,Cresol,202603,2.225321e+08
5070112,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO,b3S,SC,Cresol,202603,2.1320312e+08
5241145,COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS,b3S,RS,Cresol,202603,2.0989267e+08
3015152,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM,b3S,RS,Cresol,202603,2.085074e+08
7509426,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ,b3S,SC,Cresol,202603,1.8773918e+08
24431221,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA,b3S,PA,Cresol,202603,1.8208554e+08
4281182,COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO,b3S,SC,Cresol,202309,1.7357318e+08
2025743,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NORDESTE - CRESOL NORDESTE,b3S,BA,Cresol,202403,1.6513973e+08
7958405,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR,b3S,SC,Cresol,202603,1.6022822e+08
5410056,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL,b3S,SC,Cresol,202603,1.4790157e+08
7208637,COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA,b3S,MG,Cresol,202006,1.2614149e+08
9433005,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO,b3S,SC,Cresol,202303,1.19839784e+08
5135542,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO COTEGIPE - CRESOL VALE DO COTEGIPE,b3S,PR,Cresol,201903,1.1827966e+08
4973378,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE,b3S,PR,Cresol,201906,1.125613e+08
10453077,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA REALIZA - CRESOL REALIZA,b3S,SC,Cresol,202303,1.0914031e+08
3348165,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE,b3S,PR,Cresol,201903,1.0164092e+08
9463721,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO,b3S,SC,Cresol,202603,9.686831e+07
1401771,COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER,b3C,PR,Cresol,202603,9.4876104e+07
2904138,COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA,b3S,RS,Cresol,202603,9.349901e+07
7475376,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO,b3S,ES,Cresol,202003,9.229541e+07
5220232,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONEXÕES -CRESOL CONEXÕES,b3S,RS,Cresol,202209,9.0816824e+07
9488496,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL COOPERACRED,b3S,SC,Cresol,202603,9.0371896e+07
9330158,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO,b3S,SC,Cresol,202603,8.455295e+07
73254757,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO,b3S,SC,Cresol,202306,8.275011e+07
10398952,CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO,b3C,PR,Cresol,202603,7.798877e+07
5442759,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER - CRESOL PORTO XAVIER,b3S,RS,Cresol,202206,7.269613e+07
8805562,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL,b3S,RS,Cresol,202103,7.112673e+07
5326643,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LESTE PARANAENSE - CRESOL LESTE PARANAENSE,b3S,PR,Cresol,201906,6.82784e+07
2961072,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA,b3S,PR,Cresol,201903,6.334054e+07
5132104,COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE CANGUÇU - CRESOL SUL,b3S,RS,Cresol,202003,5.8212316e+07
8647473,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS,b3S,SC,Cresol,202306,5.5977772e+07
9476168,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SERRANA - CRESOL SERRANA,b3S,SP,Cresol,201903,3.788616e+07
7202627,COOPERATIVA CENTRAL DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL BRASIL,b3C,SC,Cresol,202603,3.676769e+07
1201006,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA,b3S,PR,Cresol,201903,3.5168856e+07
5400634,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GUARACIABA - CRESOL GUARACIABA,b3S,SC,Cresol,202012,3.042055e+07
5745533,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL,b3S,RS,Cresol,202306,3.0310586e+07
23256599,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MATO GROSSO DO SUL - CRESOL MS,b3S,MS,Cresol,202006,2.5859214e+07
8652872,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO,b3S,SC,Cresol,202206,2.5014698e+07
5427501,COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE IPUMIRIM - CRESOL IPUMIRIM,b3S,SC,Cresol,201909,2.489192e+07
21198087,COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL SICOPER,b3C,RS,Cresol,202603,2.0529196e+07
10512171,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL,b3S,PR,Cresol,201906,1.6151742e+07
53575491,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI,b3S,PR,Cresol,202603,689118.25
10013534,COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL NORDESTE,b3C,BA,Cresol,202406,
5428587,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL OLIVEIRA DOS BREJINHOS,b3S,BA,Cresol,202509,
32430233,COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO,b3S,ES,Sicoob,202603,8.2774287e+09
71328769,SICOOB COCRED COOPERATIVA DE CRÉDITO,b3S,SP,Sicoob,202603,7.6578806e+09
78825270,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO,b3S,SC,Sicoob,202603,7.48756e+09
3632872,COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL,b3S,RO,Sicoob,202603,5.197288e+09
42898825,SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.,b3S,MG,Sicoob,202603,4.791714e+09
81607046,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS,b3S,SC,Sicoob,202603,4.6585124e+09
3320525,COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP,b3S,MG,Sicoob,202603,4.3861775e+09
3459850,COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO,b3S,PR,Sicoob,202603,3.7743916e+09
78834975,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC,b3S,SC,Sicoob,202603,3.75543e+09
2015588,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.,b3S,RO,Sicoob,202603,2.8042583e+09
71297899,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA,b3S,MG,Sicoob,202603,2.4505774e+09
31804966,COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS,b3S,ES,Sicoob,202603,2.292185e+09
32467086,COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL,b3S,ES,Sicoob,202603,2.282922e+09
78840071,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC,b3S,SC,Sicoob,202603,2.1418364e+09
26178533,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL,b3S,MG,Sicoob,202603,2.1391813e+09
2466552,COOPERATIVA DE CRÉDITO SICOOB VALE SUL,b3S,PR,Sicoob,202603,2.0081636e+09
4388688,COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.,b3S,GO,Sicoob,202603,1.9890962e+09
5888589,COOPERATIVA DE CRÉDITO SUL - SICOOB SUL,b3S,PR,Sicoob,202603,1.9636223e+09
1644264,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI",b3S,MG,Sicoob,202603,1.9094834e+09
5241619,COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA,b3S,MT,Sicoob,202603,1.8964111e+09
5582619,COOPERATIVA DE CRÉDITO SICOOB OURO VERDE,b3S,PR,Sicoob,202603,1.886318e+09
81014060,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU,b3S,SC,Sicoob,202603,1.8025155e+09
25798596,COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR,b3S,MG,Sicoob,202603,1.7464687e+09
3358914,COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS,b3S,ES,Sicoob,202603,1.6163272e+09
4247370,COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI,b3S,SC,Sicoob,202603,1.4882899e+09
81016131,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO,b3S,SC,Sicoob,202603,1.477957e+09
86829827,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC,b3S,SC,Sicoob,202603,1.4240714e+09
5392810,COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL,b3S,PR,Sicoob,202603,1.3877676e+09
1389651,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS,b3S,SC,Sicoob,202603,1.3357684e+09
2335109,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA,b3S,MG,Sicoob,202603,1.3202044e+09
81367880,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC,b3S,SC,Sicoob,202603,1.3171621e+09
71698674,SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO,b3S,SP,Sicoob,202603,1.3002514e+09
5203605,COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA,b3S,RO,Sicoob,202603,1.2979418e+09
698609,COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS,b3S,MG,Sicoob,202503,1.2566833e+09
25387671,COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS,b3S,MG,Sicoob,202509,1.2424493e+09
81011686,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE,b3S,SC,Sicoob,202603,1.2349152e+09
31815293,COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE,b3S,ES,Sicoob,202303,1.2163571e+09
1604998,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS,b3S,MG,Sicoob,202603,1.1194652e+09
41697103,COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE,b3S,MG,Sicoob,202603,1.1126642e+09
65229254,COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI,b3S,MG,Sicoob,202603,1.0452699e+09
694389,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS,b3S,SC,Sicoob,202603,1.0439956e+09
1060307,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES,b3S,MG,Sicoob,202603,1.0402114e+09
11907520,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA,b3S,PB,Sicoob,202603,1.03386234e+09
2232383,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC,b3S,MG,Sicoob,202603,1.0161523e+09
3326437,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS,b3S,MT,Sicoob,202603,1.01096794e+09
78858107,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS,b3S,SC,Sicoob,202603,9.969816e+08
23623636,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT,b3S,MT,Sicoob,202603,9.901966e+08
4529074,"COOPERATIVA DE CRÉDITO, CAPTAÇÃO, POUPANÇA E SOLUÇÕES FINANCEIRAS SICOOB CREDICAPITAL",b3S,PR,Sicoob,202603,9.814116e+08
966246,COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA,b3S,SP,Sicoob,202603,9.799216e+08
80959612,COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE,b3S,SC,Sicoob,202603,9.573242e+08
7122321,COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO,b3S,PR,Sicoob,202603,9.456193e+08
7026923,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO,b3S,PR,Sicoob,202603,9.360907e+08
2090126,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL,b3S,SC,Sicoob,202603,9.228774e+08
1736516,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED,b3S,MG,Sicoob,202603,9.1912723e+08
24048910,COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER,b3S,MG,Sicoob,202603,9.0780576e+08
8044854,COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO,b3S,RO,Sicoob,202603,8.7217414e+08
3732359,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO,b3S,PE,Sicoob,202603,8.455943e+08
4876393,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS,b3S,PR,Sicoob,202603,8.442391e+08
78483310,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS,b3S,SC,Sicoob,202603,8.334657e+08
42873828,COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI,b3S,MG,Sicoob,202603,8.2839123e+08
8742188,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO,b3S,MT,Sicoob,202603,8.154376e+08
309024,CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE,b3C,MG,Sicoob,202603,8.1496045e+08
10262276,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA,b3S,SP,Sicoob,202603,8.148449e+08
66463407,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE,b3S,MG,Sicoob,202603,8.0758163e+08
67960229,COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU,b3S,SP,Sicoob,202603,7.9897594e+08
69346856,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA,b3S,SP,Sicoob,202603,7.905668e+08
71419600,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL,b3S,MG,Sicoob,202603,7.8829824e+08
86564051,COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS,b3S,MG,Sicoob,202603,7.774146e+08
25395435,COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF,b3S,MG,Sicoob,202603,7.596434e+08
259231,SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO,b3S,SP,Sicoob,202603,7.340474e+08
3645752,COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG,b3S,MG,Sicoob,202603,7.262451e+08
2641969,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC,b3S,SC,Sicoob,202603,7.1536045e+08
21866694,COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR,b3S,MG,Sicoob,202603,6.963941e+08
22656789,COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE,b3S,MG,Sicoob,202603,6.9615514e+08
22760839,COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO,b3S,MG,Sicoob,202603,6.7567034e+08
23949522,COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA,b3S,MG,Sicoob,202603,6.7e+08
9403026,COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE,b3S,MA,Sicoob,202603,6.585711e+08
19449602,COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER,b3S,MG,Sicoob,202603,6.4128826e+08
7789195,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG,b3S,SP,Sicoob,202603,6.405489e+08
22724710,COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES,b3S,MG,Sicoob,202603,6.32258e+08
1259518,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA,b3S,SP,Sicoob,202603,6.258262e+08
78865995,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC,b3S,SC,Sicoob,202603,5.9913197e+08
5158093,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE,b3S,MG,Sicoob,202603,5.9873594e+08
3047549,COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES,b3S,GO,Sicoob,202603,5.9461344e+08
53923116,COOPERATIVA DE CREDITO - SICOOB CREDICOONAI,b3S,SP,Sicoob,202009,5.888544e+08
78862083,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS,b3S,SC,Sicoob,202603,5.710064e+08
64237530,COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA,b3S,MG,Sicoob,202603,5.5119456e+08
1760242,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP,b3S,MG,Sicoob,202603,5.5116454e+08
81292278,COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL,b3S,SC,Sicoob,202603,5.4479296e+08
46642294,COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER- SICOOB COOPEREMB,b3S,SP,Sicoob,202603,5.2635984e+08
4013172,COOPERATIVA DE CRÉDITO SICOOB 3 COLINAS,b3S,SP,Sicoob,202603,5.2237018e+08
3612764,COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS,b3S,RO,Sicoob,202603,4.8798378e+08
66398496,COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA,b3S,MG,Sicoob,202603,4.872866e+08
1739375,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS,b3S,MG,Sicoob,202603,4.772139e+08
7318874,COOPERATIVA DE CRÉDITO SICOOB MÉDIO OESTE,b3S,PR,Sicoob,202603,4.672402e+08
21670187,COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM,b3S,MG,Sicoob,202603,4.6260243e+08
25606237,COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE,b3S,MG,Sicoob,202603,4.6129856e+08
22753982,COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE,b3S,MG,Sicoob,202603,4.5697984e+08
59869560,COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO,b3S,SP,Sicoob,202603,4.5012195e+08
41707258,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE,b3S,MG,Sicoob,202603,4.4997507e+08
6174009,COOPERATIVA DE CRÉDITO SICOOB ALIANÇA,b3S,PR,Sicoob,202603,4.2752186e+08
68987,COOPERATIVA DE CRÉDITO ARACREDI LTDA. - SICOOB ARACREDI,b3S,MG,Sicoob,202603,4.248434e+08
41931445,COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR,b3S,MG,Sicoob,202603,4.2432266e+08
3412878,COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA,b3S,MG,Sicoob,202603,4.207558e+08
2935307,COOPERATIVA DE CRÉDITO SICOOB CREDSEGURO LTDA.,b3S,GO,Sicoob,202603,4.1371622e+08
25536764,COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS,b3S,MG,Sicoob,202603,4.0053642e+08
86389236,COOPERATIVA DE CRÉDITO SICOOB UNI SUDESTE,b3S,MG,Sicoob,202603,3.9341642e+08
25683475,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA,b3S,MG,Sicoob,202603,3.9190077e+08
25387713,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL,b3S,MG,Sicoob,202603,3.884438e+08
71238232,COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO,b3S,MG,Sicoob,202603,3.8462838e+08
2173447,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM,b3S,MG,Sicoob,202603,3.8449075e+08
